Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","27.2165","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","2.485","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","762.0619","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","658.5209","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1995","1995","3050","FAO TIER 1","kt","1420.5829","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","12.0102","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","1.0966","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","336.2856","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","290.5948","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1996","1996","3050","FAO TIER 1","kt","626.8803","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","12.2542","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","1.1189","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","343.1169","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","296.4976","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1997","1997","3050","FAO TIER 1","kt","639.6145","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","16.5124","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","1.5077","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","462.3468","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","399.528","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1998","1998","3050","FAO TIER 1","kt","861.8749","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","12.0082","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","1.0964","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","336.231","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","290.5473","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","1999","1999","3050","FAO TIER 1","kt","626.7783","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","16.3792","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","1.4955","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","458.6163","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","396.3043","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kt","854.9206","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","35.5763","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","3.2483","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","996.1375","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","860.7927","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kt","1856.9303","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","28.7367","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","2.6238","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","804.627","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","695.3026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kt","1499.9296","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","45.9965","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","4.1997","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","1287.9011","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","1112.9146","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kt","2400.8157","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","55.8974","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","5.1037","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","1565.1277","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","1352.4745","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kt","2917.6022","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","30.9753","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","2.8282","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","867.3072","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","749.4666","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kt","1616.7738","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","23.4422","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","2.1404","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","656.3819","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","567.1995","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kt","1223.5814","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","52.306","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","4.7758","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","1464.5669","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","1265.5768","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kt","2730.1437","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","38.3547","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","3.502","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","1073.9316","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","928.017","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kt","2001.9486","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","25.7541","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","2.3515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","721.1161","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","623.1384","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kt","1344.2545","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","27.3914","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","2.501","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","766.959","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","662.7526","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kt","1429.7116","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","21.9097","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","2.0005","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","613.4714","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","530.1193","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kt","1143.5906","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","20.6289","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","1.8835","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","577.6085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","499.1291","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kt","1076.7376","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","24.7878","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","2.2632","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","694.0596","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","599.7581","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kt","1293.8177","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","34.8895","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","3.1856","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","976.9052","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","844.1735","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kt","1821.0788","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","19.6098","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","1.7905","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","549.0741","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","474.4717","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kt","1023.5458","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","27.7747","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","2.5359","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","777.6904","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","672.026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kt","1449.7164","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","18.0243","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","1.6457","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","504.6791","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","436.1085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kt","940.7876","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","32.4554","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","2.9633","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","908.7503","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","785.2788","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kt","1694.029","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","23.4378","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","2.14","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","656.2592","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","567.0936","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kt","1223.3528","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","32.8427","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","2.9987","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","919.5947","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","794.6498","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kt","1714.2445","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6993","Fires in organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6993","Fires in organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6993","Fires in organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
